id,osm_id,name,dtype,distance,people_local,people_total
28,290224818,У моря обского,direct,22000,19450,822157
23,-907,Сухой лог,direct,15250,16102,987462
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,9500,18832,759920
12,-790,Пойма 1й Ельцовки,direct,12250,7943,913871
23,-907,Сухой лог,direct,1000,5550,17057
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,19250,8284,1076437
2,-512,Заельцовский парк,direct,6000,19188,201316
2,-512,Заельцовский парк,direct,8750,50993,580846
21,-1073,Сквер за оперным,direct,11250,19915,970637
22,-1094,Парк Кирова (Октябрьский р-н),direct,3000,33393,149521
27,51871600,Павловский сквер,direct,26500,4685,1135392
21,-1073,Сквер за оперным,direct,3250,37030,244628
18,25642909,Центральный парк,direct,21000,2334,1085528
28,290224818,У моря обского,direct,33750,2298,1132697
32,591,Ботанический сад СО РАН,direct,35750,221,1125738
31,-1019,Пойма ручья в Щ,direct,15750,6337,272664
19,774,Набережная (вместе),direct,18250,3184,1075346
25,25657738,Берёзовая роща,direct,23250,4632,1135369
1,25973057,Троицкий сквер,direct,14750,3776,893884
18,25642909,Центральный парк,direct,10750,10718,913518
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,500,5081,5947
1,25973057,Троицкий сквер,direct,3000,13221,141245
12,-790,Пойма 1й Ельцовки,direct,19000,1521,1040182
7,41848759,Парк им.Покрышкина,direct,18500,2574,1098351
18,25642909,Центральный парк,direct,19000,2262,1042561
8,53003964,Тимирязевский сквер,direct,16000,3034,1019928
13,55228146,"Парк ""Горский""",direct,17500,5443,1065926
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,11500,8147,884545
12,-790,Пойма 1й Ельцовки,direct,10750,26243,819512
20,25768888,Сквер театра Глобус,direct,10500,7260,947609
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,4750,9702,288538
31,-1019,Пойма ручья в Щ,direct,9000,2295,128692
9,53098200,Сквер им. Чаплыгина,direct,16250,18768,1007144
23,-907,Сухой лог,direct,17000,1411,1026638
22,-1094,Парк Кирова (Октябрьский р-н),direct,17750,11784,1060639
9,53098200,Сквер им. Чаплыгина,direct,4250,29553,231996
11,25768883,Сквер НГАВТ,direct,15750,1869,1016104
1,25973057,Троицкий сквер,direct,10000,26183,580280
7,41848759,Парк им.Покрышкина,direct,19500,114,1110493
9,53098200,Сквер им. Чаплыгина,direct,25250,2531,1082078
22,-1094,Парк Кирова (Октябрьский р-н),direct,18750,2054,1083011
1,25973057,Троицкий сквер,direct,2750,20066,128024
2,-512,Заельцовский парк,direct,19000,1250,1022336
27,51871600,Павловский сквер,direct,16750,12962,1023258
32,591,Ботанический сад СО РАН,direct,40000,2331,1149667
1,25973057,Троицкий сквер,direct,11750,20445,723017
25,25657738,Берёзовая роща,direct,2500,42380,199370
16,25642995,Сквер Оперного театра,direct,19250,9379,1064276
22,-1094,Парк Кирова (Октябрьский р-н),direct,14000,1376,1003837
7,41848759,Парк им.Покрышкина,direct,7500,16237,509292
15,-968,Бугринская роща,direct,5000,38560,281422
2,-512,Заельцовский парк,direct,10750,12057,815363
20,25768888,Сквер театра Глобус,direct,4000,39029,319937
9,53098200,Сквер им. Чаплыгина,direct,30250,544,1153603
11,25768883,Сквер НГАВТ,direct,9000,9741,845932
15,-968,Бугринская роща,direct,13750,6156,980164
26,25658024,Сквер ГПНТБ,direct,2500,17109,87647
16,25642995,Сквер Оперного театра,direct,9500,14319,890846
24,329894924,Сосновый бор,direct,17250,13548,1017489
18,25642909,Центральный парк,direct,8750,33543,817473
25,25657738,Берёзовая роща,direct,2000,24424,118843
16,25642995,Сквер Оперного театра,direct,500,3727,4888
18,25642909,Центральный парк,direct,6000,18701,541876
20,25768888,Сквер театра Глобус,direct,4500,28896,377816
2,-512,Заельцовский парк,direct,21000,1315,1028478
1,25973057,Троицкий сквер,direct,14000,11988,877568
32,591,Ботанический сад СО РАН,direct,17250,20513,187943
6,207882123,Сквер им. Гагарина,direct,250,3491,3491
25,25657738,Берёзовая роща,direct,23500,23,1135392
3,-510,Ботсад (город),direct,31250,1054,1154657
30,53372014,Сквер авиастроителей,direct,16000,6142,1027225
26,25658024,Сквер ГПНТБ,direct,1250,9341,29522
29,53372013,ПКиО им. Ф. Дзержинского,direct,250,1079,1079
17,59547865,сквер Героев Революции,direct,1500,17792,50680
25,25657738,Берёзовая роща,direct,5750,7720,508637
6,207882123,Сквер им. Гагарина,direct,13500,11489,933759
15,-968,Бугринская роща,direct,3500,12137,111018
22,-1094,Парк Кирова (Октябрьский р-н),direct,10000,23706,929668
2,-512,Заельцовский парк,direct,12250,7801,854063
7,41848759,Парк им.Покрышкина,direct,10250,21910,793274
5,25692127,Монумент Славы,direct,17500,1404,1053946
20,25768888,Сквер театра Глобус,direct,20000,2091,1085531
28,290224818,У моря обского,direct,16000,27503,384534
1,25973057,Троицкий сквер,direct,17750,3909,1032061
26,25658024,Сквер ГПНТБ,direct,2000,11519,60787
7,41848759,Парк им.Покрышкина,direct,13250,4225,917893
22,-1094,Парк Кирова (Октябрьский р-н),direct,11750,595,991618
29,53372013,ПКиО им. Ф. Дзержинского,direct,13500,11761,899745
19,774,Набережная (вместе),direct,6500,32029,656090
26,25658024,Сквер ГПНТБ,direct,5750,32403,507610
14,25642999,Первомайский сквер,direct,9750,15012,892225
12,-790,Пойма 1й Ельцовки,direct,6000,27691,508280
16,25642995,Сквер Оперного театра,direct,11500,6381,975671
23,-907,Сухой лог,direct,13000,14883,895796
25,25657738,Берёзовая роща,direct,1250,12866,50600
12,-790,Пойма 1й Ельцовки,direct,8750,25163,659000
1,25973057,Троицкий сквер,direct,18750,124,1035503
16,25642995,Сквер Оперного театра,direct,4750,25343,401369
22,-1094,Парк Кирова (Октябрьский р-н),direct,2750,28127,116128
9,53098200,Сквер им. Чаплыгина,direct,9750,17132,627974
24,329894924,Сосновый бор,direct,18000,1132,1027070
31,-1019,Пойма ручья в Щ,direct,8750,1219,126397
27,51871600,Павловский сквер,direct,10500,9450,638434
5,25692127,Монумент Славы,direct,6750,34527,474169
28,290224818,У моря обского,direct,20500,22208,663948
11,25768883,Сквер НГАВТ,direct,12250,4671,983038
8,53003964,Тимирязевский сквер,direct,15000,6143,1007158
32,591,Ботанический сад СО РАН,direct,15500,369,133288
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,2750,13965,169825
30,53372014,Сквер авиастроителей,direct,20500,3226,1047167
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,11750,3224,887769
6,207882123,Сквер им. Гагарина,direct,22250,3832,1145478
8,53003964,Тимирязевский сквер,direct,3750,10243,219250
11,25768883,Сквер НГАВТ,direct,21000,6744,1093274
8,53003964,Тимирязевский сквер,direct,8250,28495,637714
28,290224818,У моря обского,direct,32000,15,1130183
8,53003964,Тимирязевский сквер,direct,7250,22228,537203
3,-510,Ботсад (город),direct,20250,908,1030124
29,53372013,ПКиО им. Ф. Дзержинского,direct,22250,9834,1062026
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,10000,18403,803314
25,25657738,Берёзовая роща,direct,20750,9214,1066381
15,-968,Бугринская роща,direct,2250,8914,32201
20,25768888,Сквер театра Глобус,direct,1750,14199,53502
27,51871600,Павловский сквер,direct,8500,7115,578153
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,18750,4709,1062569
2,-512,Заельцовский парк,direct,9000,53670,634516
28,290224818,У моря обского,direct,24250,13235,974370
3,-510,Ботсад (город),direct,16250,4665,1010169
24,329894924,Сосновый бор,direct,15500,5985,952025
10,25768832,Нарымский сквер,direct,26250,4634,1148206
10,25768832,Нарымский сквер,direct,1500,21836,86050
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,17750,1640,1051330
11,25768883,Сквер НГАВТ,direct,10750,8506,947533
20,25768888,Сквер театра Глобус,direct,26500,879,1154798
32,591,Ботанический сад СО РАН,direct,22750,24780,386306
21,-1073,Сквер за оперным,direct,25000,1730,1153503
7,41848759,Парк им.Покрышкина,direct,5250,29884,332729
16,25642995,Сквер Оперного театра,direct,14750,3354,1012525
26,25658024,Сквер ГПНТБ,direct,20750,118,1135506
11,25768883,Сквер НГАВТ,direct,19000,13417,1059750
6,207882123,Сквер им. Гагарина,direct,11000,11430,859468
14,25642999,Первомайский сквер,direct,25250,100,1153603
30,53372014,Сквер авиастроителей,direct,24250,3193,1129503
15,-968,Бугринская роща,direct,11250,14082,876940
2,-512,Заельцовский парк,direct,15750,1831,993040
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,14000,16965,963882
15,-968,Бугринская роща,direct,3250,15665,98881
32,591,Ботанический сад СО РАН,direct,18000,10320,234835
29,53372013,ПКиО им. Ф. Дзержинского,direct,11000,17436,679808
29,53372013,ПКиО им. Ф. Дзержинского,direct,26750,1106,1153443
14,25642999,Первомайский сквер,direct,4250,27960,345098
16,25642995,Сквер Оперного театра,direct,3000,28350,187668
12,-790,Пойма 1й Ельцовки,direct,9000,23097,682097
1,25973057,Троицкий сквер,direct,19250,2713,1039312
30,53372014,Сквер авиастроителей,direct,7250,7910,575676
27,51871600,Павловский сквер,direct,20000,104,1040284
30,53372014,Сквер авиастроителей,direct,8250,1270,592627
22,-1094,Парк Кирова (Октябрьский р-н),direct,500,3036,3185
14,25642999,Первомайский сквер,direct,16250,2838,1020160
18,25642909,Центральный парк,direct,15750,4978,1023343
24,329894924,Сосновый бор,direct,24000,3098,1050616
30,53372014,Сквер авиастроителей,direct,3750,34352,221781
19,774,Набережная (вместе),direct,12500,224,996005
13,55228146,"Парк ""Горский""",direct,6750,41030,602142
1,25973057,Троицкий сквер,direct,9500,31187,524824
31,-1019,Пойма ручья в Щ,direct,10750,209,133059
28,290224818,У моря обского,direct,15000,13206,281972
30,53372014,Сквер авиастроителей,direct,15000,19406,988141
3,-510,Ботсад (город),direct,4250,20949,199168
21,-1073,Сквер за оперным,direct,3500,40301,284929
27,51871600,Павловский сквер,direct,4500,29904,333562
3,-510,Ботсад (город),direct,25250,5767,1091621
23,-907,Сухой лог,direct,8000,3570,576463
31,-1019,Пойма ручья в Щ,direct,19000,26535,451815
16,25642995,Сквер Оперного театра,direct,10000,2113,899949
12,-790,Пойма 1й Ельцовки,direct,15750,1202,1023662
22,-1094,Парк Кирова (Октябрьский р-н),direct,11500,3695,991023
24,329894924,Сосновый бор,direct,25500,6506,1084281
22,-1094,Парк Кирова (Октябрьский р-н),direct,4750,38844,378228
16,25642995,Сквер Оперного театра,direct,2750,22873,159318
28,290224818,У моря обского,direct,8250,10977,84471
16,25642995,Сквер Оперного театра,direct,11750,3795,979466
18,25642909,Центральный парк,direct,9000,28897,846370
28,290224818,У моря обского,direct,7250,4193,55151
7,41848759,Парк им.Покрышкина,direct,9250,30708,706487
32,591,Ботанический сад СО РАН,direct,25500,25156,677117
30,53372014,Сквер авиастроителей,direct,26000,4499,1141079
11,25768883,Сквер НГАВТ,direct,8750,25199,836191
27,51871600,Павловский сквер,direct,4000,39357,270975
8,53003964,Тимирязевский сквер,direct,24250,2416,1086582
11,25768883,Сквер НГАВТ,direct,6000,39734,555046
31,-1019,Пойма ручья в Щ,direct,12250,9467,154354
16,25642995,Сквер Оперного театра,direct,18750,2793,1044334
1,25973057,Троицкий сквер,direct,4750,11990,222254
1,25973057,Троицкий сквер,direct,11500,20020,702572
21,-1073,Сквер за оперным,direct,5000,30531,436308
14,25642999,Первомайский сквер,direct,20250,824,1083835
32,591,Ботанический сад СО РАН,direct,24000,25356,523343
1,25973057,Троицкий сквер,direct,500,7643,9961
16,25642995,Сквер Оперного театра,direct,14000,2788,1003496
22,-1094,Парк Кирова (Октябрьский р-н),direct,19250,3744,1089089
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,3000,17920,187745
21,-1073,Сквер за оперным,direct,13750,2860,1002038
19,774,Набережная (вместе),direct,7000,20845,693990
20,25768888,Сквер театра Глобус,direct,21500,11335,1134133
22,-1094,Парк Кирова (Октябрьский р-н),direct,9500,17268,889121
31,-1019,Пойма ручья в Щ,direct,21000,23765,676739
20,25768888,Сквер театра Глобус,direct,16750,4821,1034962
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,14750,6031,994213
28,290224818,У моря обского,direct,26000,3146,1048910
30,53372014,Сквер авиастроителей,direct,11000,17102,676982
30,53372014,Сквер авиастроителей,direct,26750,3050,1152906
14,25642999,Первомайский сквер,direct,9500,18463,877213
12,-790,Пойма 1й Ельцовки,direct,16750,830,1026945
12,-790,Пойма 1й Ельцовки,direct,21500,3299,1043602
29,53372013,ПКиО им. Ф. Дзержинского,direct,24250,2254,1131066
11,25768883,Сквер НГАВТ,direct,4500,27338,360449
22,-1094,Парк Кирова (Октябрьский р-н),direct,20250,8006,1122768
1,25973057,Троицкий сквер,direct,16250,16736,955830
14,25642999,Первомайский сквер,direct,19250,7306,1069845
6,207882123,Сквер им. Гагарина,direct,24250,87,1153686
8,53003964,Тимирязевский сквер,direct,27250,33,1135840
11,25768883,Сквер НГАВТ,direct,20000,3740,1082364
28,290224818,У моря обского,direct,36250,2396,1152742
9,53098200,Сквер им. Чаплыгина,direct,30000,2737,1153059
9,53098200,Сквер им. Чаплыгина,direct,14750,4062,931755
31,-1019,Пойма ручья в Щ,direct,8500,4371,125178
31,-1019,Пойма ручья в Щ,direct,33250,2730,1134107
13,55228146,"Парк ""Горский""",direct,12500,9469,941336
18,25642909,Центральный парк,direct,21500,7736,1098725
19,774,Набережная (вместе),direct,6750,17055,673145
18,25642909,Центральный парк,direct,16750,4435,1037914
9,53098200,Сквер им. Чаплыгина,direct,3000,22544,106432
28,290224818,У моря обского,direct,11000,6535,174534
16,25642995,Сквер Оперного театра,direct,9750,6990,897836
14,25642999,Первомайский сквер,direct,11500,6504,975645
6,207882123,Сквер им. Гагарина,direct,20500,4156,1122556
30,53372014,Сквер авиастроителей,direct,22250,3291,1055110
14,25642999,Первомайский сквер,direct,4750,24472,392332
20,25768888,Сквер театра Глобус,direct,15750,3928,1020548
29,53372013,ПКиО им. Ф. Дзержинского,direct,20500,351,1047518
28,290224818,У моря обского,direct,34000,3465,1136162
13,55228146,"Парк ""Горский""",direct,7000,38614,640756
10,25768832,Нарымский сквер,direct,23250,8180,1113640
27,51871600,Павловский сквер,direct,8750,6224,584377
11,25768883,Сквер НГАВТ,direct,4000,40009,300112
31,-1019,Пойма ручья в Щ,direct,10500,140,132850
27,51871600,Павловский сквер,direct,6000,19268,482581
2,-512,Заельцовский парк,direct,26500,12164,1113237
2,-512,Заельцовский парк,direct,1750,671,671
22,-1094,Парк Кирова (Октябрьский р-н),direct,16250,839,1027058
20,25768888,Сквер театра Глобус,direct,9000,9127,849311
23,-907,Сухой лог,direct,5250,21291,463304
23,-907,Сухой лог,direct,28750,1940,1153203
28,290224818,У моря обского,direct,22250,20349,842506
14,25642999,Первомайский сквер,direct,500,5873,5953
1,25973057,Троицкий сквер,direct,20250,3419,1056991
22,-1094,Парк Кирова (Октябрьский р-н),direct,25250,60,1153663
18,25642909,Центральный парк,direct,1750,24523,98228
22,-1094,Парк Кирова (Октябрьский р-н),direct,4250,31720,304280
9,53098200,Сквер им. Чаплыгина,direct,17750,1531,1023266
24,329894924,Сосновый бор,direct,30750,0,1153603
10,25768832,Нарымский сквер,direct,2500,20724,189607
24,329894924,Сосновый бор,direct,11250,9320,660166
3,-510,Ботсад (город),direct,11500,8400,867269
9,53098200,Сквер им. Чаплыгина,direct,18750,1041,1026949
24,329894924,Сосновый бор,direct,3250,24506,166417
28,290224818,У моря обского,direct,27250,3909,1055168
3,-510,Ботсад (город),direct,4750,7933,223754
31,-1019,Пойма ручья в Щ,direct,4000,697,81143
23,-907,Сухой лог,direct,9250,14542,612492
12,-790,Пойма 1й Ельцовки,direct,26500,33,1135840
24,329894924,Сосновый бор,direct,2250,22329,94714
11,25768883,Сквер НГАВТ,direct,10500,12243,939027
9,53098200,Сквер им. Чаплыгина,direct,14000,10972,922612
27,51871600,Павловский сквер,direct,12250,25564,767332
7,41848759,Парк им.Покрышкина,direct,8000,35578,568778
5,25692127,Монумент Славы,direct,12500,4072,898592
15,-968,Бугринская роща,direct,15500,24312,1073996
8,53003964,Тимирязевский сквер,direct,11000,15904,854256
8,53003964,Тимирязевский сквер,direct,26750,297,1135807
12,-790,Пойма 1й Ельцовки,direct,1750,20366,91032
29,53372013,ПКиО им. Ф. Дзержинского,direct,26000,4092,1144644
2,-512,Заельцовский парк,direct,21500,60,1029743
10,25768832,Нарымский сквер,direct,23500,8665,1122305
3,-510,Ботсад (город),direct,19250,206,1027085
27,51871600,Павловский сквер,direct,19000,4716,1038479
10,25768832,Нарымский сквер,direct,5750,24939,468450
2,-512,Заельцовский парк,direct,16750,1778,996104
6,207882123,Сквер им. Гагарина,direct,15000,8285,997976
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,9750,24991,784911
10,25768832,Нарымский сквер,direct,2000,25529,145064
5,25692127,Монумент Славы,direct,7000,26531,500700
32,591,Ботанический сад СО РАН,direct,2250,4651,19247
29,53372013,ПКиО им. Ф. Дзержинского,direct,15000,16929,994586
3,-510,Ботсад (город),direct,9500,26216,752278
17,59547865,сквер Героев Революции,direct,20750,8323,1095929
31,-1019,Пойма ручья в Щ,direct,20000,31284,572284
32,591,Ботанический сад СО РАН,direct,11250,299,115321
6,207882123,Сквер им. Гагарина,direct,8250,24506,658985
1,25973057,Троицкий сквер,direct,4250,8743,200077
9,53098200,Сквер им. Чаплыгина,direct,10000,22492,650466
6,207882123,Сквер им. Гагарина,direct,7250,29029,546457
10,25768832,Нарымский сквер,direct,1250,16600,64214
11,25768883,Сквер НГАВТ,direct,8500,18904,810992
29,53372013,ПКиО им. Ф. Дзержинского,direct,3750,28903,226156
15,-968,Бугринская роща,direct,18000,1997,1112803
32,591,Ботанический сад СО РАН,direct,3250,240,19635
27,51871600,Павловский сквер,direct,10750,14223,652657
29,53372013,ПКиО им. Ф. Дзержинского,direct,8250,1178,592540
9,53098200,Сквер им. Чаплыгина,direct,2750,19064,83888
15,-968,Бугринская роща,direct,22750,2329,1153994
8,53003964,Тимирязевский сквер,direct,22250,4035,1044338
6,207882123,Сквер им. Гагарина,direct,3750,13614,238761
32,591,Ботанический сад СО РАН,direct,30750,2163,1043797
9,53098200,Сквер им. Чаплыгина,direct,11750,14167,823137
29,53372013,ПКиО им. Ф. Дзержинского,direct,7250,9045,578495
14,25642999,Первомайский сквер,direct,11750,2521,978166
28,290224818,У моря обского,direct,28250,2843,1079395
5,25692127,Монумент Славы,direct,21750,9454,1138692
20,25768888,Сквер театра Глобус,direct,8750,20752,840184
17,59547865,сквер Героев Революции,direct,2500,22051,126380
24,329894924,Сосновый бор,direct,3500,29729,196146
18,25642909,Центральный парк,direct,4500,17502,384619
20,25768888,Сквер театра Глобус,direct,6000,35071,563220
7,41848759,Парк им.Покрышкина,direct,14250,14818,955492
3,-510,Ботсад (город),direct,14750,11925,985274
22,-1094,Парк Кирова (Октябрьский р-н),direct,9750,16841,905962
14,25642999,Первомайский сквер,direct,2750,21014,141113
2,-512,Заельцовский парк,direct,8500,58571,529853
7,41848759,Парк им.Покрышкина,direct,5500,37885,370614
14,25642999,Первомайский сквер,direct,10000,18327,910552
27,51871600,Павловский сквер,direct,9000,8126,592503
3,-510,Ботсад (город),direct,3000,15858,105504
8,53003964,Тимирязевский сквер,direct,250,3312,3312
32,591,Ботанический сад СО РАН,direct,13750,7,128699
18,25642909,Центральный парк,direct,20000,9681,1073957
27,51871600,Павловский сквер,direct,15750,15721,973251
5,25692127,Монумент Славы,direct,14500,15962,966430
7,41848759,Парк им.Покрышкина,direct,1000,18172,41637
8,53003964,Тимирязевский сквер,direct,13500,12091,934050
11,25768883,Сквер НГАВТ,direct,16750,9356,1033160
16,25642995,Сквер Оперного театра,direct,16250,8396,1027355
21,-1073,Сквер за оперным,direct,24000,4274,1141383
5,25692127,Монумент Славы,direct,22500,2550,1150675
7,41848759,Парк им.Покрышкина,direct,15250,17665,1016291
32,591,Ботанический сад СО РАН,direct,5000,8651,45916
12,-790,Пойма 1й Ельцовки,direct,4500,27767,390544
11,25768883,Сквер НГАВТ,direct,21500,8574,1112238
23,-907,Сухой лог,direct,18500,528,1028635
25,25657738,Берёзовая роща,direct,1500,22386,72986
24,329894924,Сосновый бор,direct,5000,27279,334640
17,59547865,сквер Героев Революции,direct,5750,35598,524768
31,-1019,Пойма ручья в Щ,direct,1750,300,37038
17,59547865,сквер Героев Революции,direct,23500,148,1135955
10,25768832,Нарымский сквер,direct,20750,11672,1060104
14,25642999,Первомайский сквер,direct,14000,2353,1001303
31,-1019,Пойма ручья в Щ,direct,26500,2153,1050051
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,4250,13579,264145
13,55228146,"Парк ""Горский""",direct,6500,43013,561112
12,-790,Пойма 1й Ельцовки,direct,4000,25126,337376
24,329894924,Сосновый бор,direct,13750,22849,851023
2,-512,Заельцовский парк,direct,10500,22440,803306
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,25250,217,1155198
15,-968,Бугринская роща,direct,17250,599,1106653
16,25642995,Сквер Оперного театра,direct,20250,1685,1083289
28,290224818,У моря обского,direct,24500,11469,985839
17,59547865,сквер Героев Революции,direct,2000,16680,84077
30,53372014,Сквер авиастроителей,direct,24500,2823,1132326
7,41848759,Парк им.Покрышкина,direct,17000,2502,1057652
14,25642999,Первомайский сквер,direct,18750,9149,1050992
1,25973057,Троицкий сквер,direct,9750,29273,554097
17,59547865,сквер Героев Революции,direct,1250,9008,32888
26,25658024,Сквер ГПНТБ,direct,1500,10464,39986
18,25642909,Центральный парк,direct,4000,22755,346556
5,25692127,Монумент Славы,direct,18250,3189,1059379
29,53372013,ПКиО им. Ф. Дзержинского,direct,22000,373,1052192
32,591,Ботанический сад СО РАН,direct,3500,146,19781
6,207882123,Сквер им. Гагарина,direct,22000,3593,1141646
13,55228146,"Парк ""Горский""",direct,21750,1448,1153599
8,53003964,Тимирязевский сквер,direct,28250,3238,1149410
9,53098200,Сквер им. Чаплыгина,direct,500,3206,5960
3,-510,Ботсад (город),direct,14000,14157,946186
11,25768883,Сквер НГАВТ,direct,1750,14063,65253
30,53372014,Сквер авиастроителей,direct,13500,9994,895838
12,-790,Пойма 1й Ельцовки,direct,10500,15590,793269
20,25768888,Сквер театра Глобус,direct,10750,17399,965008
28,290224818,У моря обского,direct,250,674,674
2,-512,Заельцовский парк,direct,4000,16146,68399
30,53372014,Сквер авиастроителей,direct,250,1236,1236
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,16250,8968,1021305
20,25768888,Сквер театра Глобус,direct,19000,8754,1074444
3,-510,Ботсад (город),direct,17750,845,1022508
13,55228146,"Парк ""Горский""",direct,14500,2112,1004314
18,25642909,Центральный парк,direct,10500,4722,902800
29,53372013,ПКиО им. Ф. Дзержинского,direct,16000,3586,1029974
28,290224818,У моря обского,direct,13500,7284,234055
32,591,Ботанический сад СО РАН,direct,25000,29060,617883
21,-1073,Сквер за оперным,direct,22750,23,1135392
9,53098200,Сквер им. Чаплыгина,direct,4750,44632,307653
3,-510,Ботсад (город),direct,18750,312,1026276
6,207882123,Сквер им. Гагарина,direct,16000,7650,1026313
9,53098200,Сквер им. Чаплыгина,direct,11500,29340,808970
23,-907,Сухой лог,direct,7500,6844,572405
24,329894924,Сосновый бор,direct,25000,8182,1069574
16,25642995,Сквер Оперного театра,direct,4250,25029,353019
14,25642999,Первомайский сквер,direct,3000,23077,164190
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,20250,3015,1110528
16,25642995,Сквер Оперного театра,direct,25250,400,1153603
19,774,Набережная (вместе),direct,17500,4086,1069309
3,-510,Ботсад (город),direct,10000,12021,787558
20,25768888,Сквер театра Глобус,direct,12250,3321,993098
14,25642999,Первомайский сквер,direct,14750,2342,1009558
3,-510,Ботсад (город),direct,2750,13627,89646
5,25692127,Монумент Славы,direct,6500,33969,439642
3,-510,Ботсад (город),direct,11750,4604,871873
12,-790,Пойма 1й Ельцовки,direct,8500,14938,633837
2,-512,Заельцовский парк,direct,20000,217,1025964
8,53003964,Тимирязевский сквер,direct,24500,6612,1093194
7,41848759,Парк им.Покрышкина,direct,13000,2491,913668
9,53098200,Сквер им. Чаплыгина,direct,19250,107,1027189
18,25642909,Центральный парк,direct,8500,27570,783930
31,-1019,Пойма ручья в Щ,direct,31000,225,1125756
13,55228146,"Парк ""Горский""",direct,18250,9627,1097650
23,-907,Сухой лог,direct,13250,15934,911730
2,-512,Заельцовский парк,direct,4500,18051,105274
31,-1019,Пойма ручья в Щ,direct,16750,6856,300822
21,-1073,Сквер за оперным,direct,15500,1330,1016698
23,-907,Сухой лог,direct,10250,16926,672535
9,53098200,Сквер им. Чаплыгина,direct,9500,15298,610842
20,25768888,Сквер театра Глобус,direct,21000,9435,1115462
31,-1019,Пойма ручья в Щ,direct,21500,21728,718537
11,25768883,Сквер НГАВТ,direct,6500,36190,631758
9,53098200,Сквер им. Чаплыгина,direct,16500,7432,1014576
21,-1073,Сквер за оперным,direct,23500,33,1135840
8,53003964,Тимирязевский сквер,direct,13000,2928,919553
20,25768888,Сквер театра Глобус,direct,6750,32807,674477
9,53098200,Сквер им. Чаплыгина,direct,19750,343,1028050
18,25642909,Центральный парк,direct,7000,29816,634440
21,-1073,Сквер за оперным,direct,5750,27675,527406
28,290224818,У моря обского,direct,17000,14311,455550
3,-510,Ботсад (город),direct,24750,32,1083976
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,12750,6839,906363
32,591,Ботанический сад СО РАН,direct,29750,15794,1020836
31,-1019,Пойма ручья в Щ,direct,21750,26999,745536
21,-1073,Сквер за оперным,direct,2000,20539,99323
16,25642995,Сквер Оперного театра,direct,750,9973,14861
24,329894924,Сосновый бор,direct,29250,4803,1147235
31,-1019,Пойма ручья в Щ,direct,22500,27361,820698
21,-1073,Сквер за оперным,direct,1250,16287,35220
30,53372014,Сквер авиастроителей,direct,17000,825,1040176
28,290224818,У моря обского,direct,35500,1423,1143823
12,-790,Пойма 1й Ельцовки,direct,7000,8498,565721
12,-790,Пойма 1й Ельцовки,direct,27750,2856,1151495
31,-1019,Пойма ручья в Щ,direct,14500,5825,257268
9,53098200,Сквер им. Чаплыгина,direct,29500,4477,1147164
30,53372014,Сквер авиастроителей,direct,5500,36028,407767
16,25642995,Сквер Оперного театра,direct,21250,9291,1105220
19,774,Набережная (вместе),direct,9000,5238,888100
21,-1073,Сквер за оперным,direct,2500,27257,144620
12,-790,Пойма 1й Ельцовки,direct,12500,324,914195
30,53372014,Сквер авиастроителей,direct,14250,16002,940190
28,290224818,У моря обского,direct,15250,23934,305906
5,25692127,Монумент Славы,direct,1750,20279,115510
28,290224818,У моря обского,direct,1000,3084,8313
6,207882123,Сквер им. Гагарина,direct,18500,3543,1060424
30,53372014,Сквер авиастроителей,direct,1000,1068,4282
13,55228146,"Парк ""Горский""",direct,16750,2387,1058153
24,329894924,Сосновый бор,direct,29750,2348,1153050
30,53372014,Сквер авиастроителей,direct,15250,11179,999320
13,55228146,"Парк ""Горский""",direct,21500,3172,1152151
18,25642909,Центральный парк,direct,12500,2863,988001
28,290224818,У моря обского,direct,14250,2233,251599
32,591,Ботанический сад СО РАН,direct,29250,26525,982131
16,25642995,Сквер Оперного театра,direct,7750,20832,730076
17,59547865,сквер Героев Революции,direct,24000,3409,1142801
31,-1019,Пойма ручья в Щ,direct,18250,19161,370628
28,290224818,У моря обского,direct,5500,29,46864
2,-512,Заельцовский парк,direct,23000,1041,1041344
16,25642995,Сквер Оперного театра,direct,12750,4477,994366
2,-512,Заельцовский парк,direct,29000,1997,1137837
29,53372013,ПКиО им. Ф. Дзержинского,direct,7500,9564,588059
